user_id,item_ids,mask,item_titles,replaced_item_titles,timestamp
4710,"[208, 3023, 2736, 3269, 4106, 3949, 4073, 4643, 655, 2948, 2948]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The Entity', 'The Incredible Hulk', 'The Addams Family - The Complete Series', 'Star Trek', 'Hawaii Five-0: Season 3', 'Taken 2', 'All In The Family: The Complete Series', 'Taken 2', 'Holocaust EP mode', 'Lost in Space - Seasons 1 - 3', 'Lost in Space - Seasons 1 - 3']",[],1424563200
2679,"[1206, 1051, 475, 4435, 69, 615, 2522, 508, 1202, 1156, 205]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The Cider House Rules', 'Star 80', 'Suddenly Last Summer', 'Untold History of the United States', 'Blade Runner', 'Hustler', 'The Loneliness of the Long Distance Runner', 'In a Lonely Place', 'The Fourth Man', ""Boys Don't Cry"", 'Patton']",[],1436140800
753,"[284, 3103, 4810, 4792, 34, 545, 1187, 2402, 1389, 4233, 21]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Black Rain', 'Devil in a Blue Dress/Arlington Road', 'Time Lapse', 'Predestination', 'Sweet Dreams', ""What's Love Got To Do With It?"", 'The Ninth Gate', 'Ultraviolet', 'Mercy', 'The Wicked', 'Dolores Claiborne']",[],1443052800
3403,"[4040, 141, 2876, 4055, 512, 2753, 95, 4094, 1267, 3424, 4688]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Friends with Kids', 'Final Exam 1981', 'The Living And The Dead', 'The Campaign', 'Baby the Rain Must Fall', 'I Am Omega', 'Fluke', 'Pitch Perfect', 'The Legend of Billie Jean', '9 2009', 'Prom Night']",[],1410220800
996,"[2414, 1557, 391, 2818, 2818, 2821, 2821, 1789, 2367, 3044, 2710]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Severed: Forest of the Dead', 'The Secret - Extended Edition', 'Ring of Bright Water', 'He Was A Quiet Man', 'He Was A Quiet Man', 'P2 Theatrical Release', 'P2 Theatrical Release', 'Two Weeks Notice', 'Masters of Horror - Don Coscarelli - Incident on and off a Mountain Road', 'Shutter', 'Pumpkinhead 4: Blood Feud']",[],1230854400
373,"[3226, 745, 2337, 4974, 2973, 2973, 3427, 3572, 2050, 3144, 1978]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['American Swing', 'Big Deal on Madonna Street', 'Bukowski - Born Into This', 'Gran Torino', 'Righteous Kill', 'Righteous Kill', 'District 9 [UMD for PSP]', ""The King's Speech"", 'Samantha - An American Girl Holiday', 'Mad Men: Season 2', 'Iron Jawed Angels']",[],1350777600
156,"[3065, 219, 1133, 1294, 2643, 2643, 2736, 3791, 703, 873, 2465]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Holiday in Handcuffs', 'White Christmas', 'Never Been Kissed', ""I'll Be Home for Christmas 1998"", 'The Woody Woodpecker and Friends Classic Cartoon Collection', 'The Woody Woodpecker and Friends Classic Cartoon Collection', 'The Addams Family - The Complete Series', 'Christmas Cupid', 'Mixed Nuts', 'That Darn Cat!', 'Bah, Humduck! A Looney Tunes Christmas']",[],1346803200
965,"[29, 205, 1834, 1648, 2086, 724, 797, 2083, 467, 1702, 2475]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['From the Earth to the Moon', 'Patton', 'The Chosen', 'Shackleton - The Greatest Survival Story of All Time', 'Flight of the Phoenix', 'Elizabeth R', 'I, Claudius', 'The Bob Newhart Show: The Complete First Season', 'Gettysburg', 'Spirit: Stallion of the Cimarron', 'Columbo: The Complete Sixth &amp; Seventh Seasons']",[],1157241600
353,"[1359, 1477, 1669, 2102, 1480, 4924, 5034, 1527, 1498, 2091, 1766]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Memento', '24: Season 1', 'Friends: Season 2', ""OCEAN'S TWELVE (WS) (DVD)"", 'The Lord of the Rings: The Return of the King', 'The Lord Of The Rings: The Return Of The King', 'Lord of the Rings Return of the King 2 Disc Extended DVD', 'Anchorman: The Legend of Ron Burgundy', 'Pirates of the Caribbean: The Curse of the Black Pearl', 'Magnum P.I.: The Complete Second Season', 'Friends: Season 3']",[],1145145600
1823,"[2278, 1764, 2192, 2125, 2234, 2237, 1537, 1564, 2188, 1534, 2251]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Red Eye', 'Family Guy, Volume One', 'Walk on Water', 'Be Cool', 'Mysterious Skin', 'Ma Mere', 'Land of the Dead', 'Walk the Line', 'The Polar Express', 'Fantastic Four', 'Lila Says']",[],1134259200
8785,"[2399, 2611, 3978, 4003, 4128, 2208, 3531, 3745, 1990, 4673, 4335]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Freedomland', 'Inheritance', 'In the Land of Blood and Honey', 'Miss Bala [*NTSC/Region 1&amp;4 dvd. Import - Latin America] (English subtitles)', 'The Queen of Versailles', 'Monster-in-Law', 'Hidden in Silence', 'Miral', 'Dogville', 'They Came Together Digital', 'Jeune &amp; Jolie']",[],1453507200
1372,"[1961, 1422, 1821, 4079, 4137, 1009, 1541, 230, 3507, 1525, 5028]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Sherlock Holmes', ""The Time Machine Collector's Set"", 'Knights of the Round Table', 'Silver Linings Playbook', 'Last Vegas', 'Airport', 'The Queen', 'Train Robbers', 'Daybreakers Blu-ray w/ Digital Copy [Blu-ray] (2010) Ethan Hawke; Willem Dafoe', 'King Kong', ""King Kong (The Huntsman: Winter's War Fandango Cash Version) [Blu-ray]""]",[],1432771200
2889,"[3198, 3259, 3557, 3613, 3629, 3653, 3701, 3820, 3871, 3873, 3880]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Eagle Eye', 'Whiteout [Blu-ray]', 'Bloodsport / Timecop', 'Thirteen Ghosts / House of Wax', 'Pirates of the Caribbean: On Stranger Tides', 'Mission: Impossible Ghost Protocol', 'The Amazing Spider-Man', 'Transformers 1-3', 'Act of Valor', 'Men in Black 3', 'Dredd']",[],1409270400
2081,"[3945, 1213, 3701, 3873, 4070, 3876, 4055, 4094, 3881, 3878, 4219]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Haywire Region 2  UK', 'Brave (Mandarin Chinese Edition)', 'The Amazing Spider-Man', 'Men in Black 3', 'Katy Perry The Movie: Part of Me', 'Total Recall', 'The Campaign', 'Pitch Perfect', 'Life of Pi', 'Hansel &amp; Gretel: Witch Hunters', 'Warm Bodies']",[],1359936000
671,"[4517, 2768, 2768, 4381, 3796, 2481, 401, 4157, 4252, 3681, 4349]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Thor: The Dark World (Blu-ray)', 'All She Wants For Christmas', 'All She Wants For Christmas', 'Come Dance With Me', 'On Strike for Christmas', 'Once Upon a Christmas / Twice Upon a Christmas', 'Sun Valley Serenade', 'Premium Rush', ""World's End"", 'How Do You Know', 'Super Storm']",[],1395100800
6639,"[3629, 1534, 1705, 3702, 4376, 3464, 4098, 2119, 1536, 3314, 4788]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Pirates of the Caribbean: On Stranger Tides', 'Fantastic Four', 'Nosferatu', 'X-Men: First Class', 'The Lone Ranger', 'Kick-Ass', 'Kick-Ass 2 [DVD] [Import]', 'Boogeyman', 'United 93', 'Iron Man 2', 'Guardians Of The Galaxy Region Free']",[],1420416000
789,"[3441, 2427, 3126, 1530, 1456, 2808, 2808, 3488, 3440, 3467, 3288]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Up in the Air', 'Smallville: Season 5', 'Smallville: Season 8', 'Intolerable Cruelty', 'All the Pretty Horses', 'Joshua', 'Joshua', 'Last Station', 'A Single Man [Blu-ray]', 'Clash of the Titans', 'Everwood: Season 3']",[],1283126400
543,"[338, 801, 2952, 2952, 3198, 3025, 2813, 2813, 2793, 2793, 2363]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Royal Wedding of Charles &amp; Diana', 'The Secret of Santa Vittoria', 'The Secret Of Santa Vittoria', 'The Secret Of Santa Vittoria', 'Eagle Eye', 'In Bruges', 'Juno', 'Juno', 'December Boys', 'December Boys', 'Match Point']",[],1242345600
5414,"[2480, 3274, 909, 927, 1225, 2646, 1401, 1523, 3802, 4445, 645]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Gomer Pyle, U.S.M.C. - The Complete First Season', 'The Shaggy D.A. / The Shaggy Dog Double Feature', 'The Bible...In the Beginning', 'Never Say Never Again', 'The Love Bug', 'The Incredible Hulk: The Complete Second Season', 'The Bible - Jeremiah', 'Maverick: Season 1', '4 Movie Marathon: Classic Western Collection (The Texas Rangers / Canyon Passage / Kansas Raiders / The Lawless Breed)', 'Taken - Single-Disc Extended Cut', ""Razor's Edge""]",[],1399248000
